id,kommune,natur_oppslutning,total,naturpartier,andre,party,votes
4622,Kvam,0.156,4530,708,3822,KrF,445
4622,Kvam,0.156,4530,708,3822,MDG,293
4622,Kvam,0.156,4530,708,3822,R,160
4622,Kvam,0.156,4530,708,3822,Sp,1320
4622,Kvam,0.156,4530,708,3822,SV,182
4622,Kvam,0.156,4530,708,3822,V,73
4622,Kvam,0.156,4530,708,3822,Pensjonistpartiet,0
4622,Kvam,0.156,4530,708,3822,Felleslister,0
4622,Kvam,0.156,4530,708,3822,Lokale lister,0
4622,Kvam,0.156,4530,708,3822,Andre lister,0
4623,Samnanger,0.073,1329,97,1232,Ap,255
4623,Samnanger,0.073,1329,97,1232,Frp,158
4623,Samnanger,0.073,1329,97,1232,H,87
4623,Samnanger,0.073,1329,97,1232,KrF,76
4623,Samnanger,0.073,1329,97,1232,MDG,97
4623,Samnanger,0.073,1329,97,1232,R,0
4623,Samnanger,0.073,1329,97,1232,Sp,150
4623,Samnanger,0.073,1329,97,1232,SV,0
4623,Samnanger,0.073,1329,97,1232,V,0
4623,Samnanger,0.073,1329,97,1232,Pensjonistpartiet,0
4623,Samnanger,0.073,1329,97,1232,Felleslister,0
4623,Samnanger,0.073,1329,97,1232,Lokale lister,506
4623,Samnanger,0.073,1329,97,1232,Andre lister,0
4624,Bjørnafjorden,0.149,13216,1970,11246,Ap,2755
4624,Bjørnafjorden,0.149,13216,1970,11246,Frp,4222
4624,Bjørnafjorden,0.149,13216,1970,11246,H,1784
4624,Bjørnafjorden,0.149,13216,1970,11246,KrF,484
4624,Bjørnafjorden,0.149,13216,1970,11246,MDG,1198
4624,Bjørnafjorden,0.149,13216,1970,11246,R,128
4624,Bjørnafjorden,0.149,13216,1970,11246,Sp,2001
4624,Bjørnafjorden,0.149,13216,1970,11246,SV,391
4624,Bjørnafjorden,0.149,13216,1970,11246,V,253
4624,Bjørnafjorden,0.149,13216,1970,11246,Pensjonistpartiet,0
4624,Bjørnafjorden,0.149,13216,1970,11246,Felleslister,0
4624,Bjørnafjorden,0.149,13216,1970,11246,Lokale lister,0
4624,Bjørnafjorden,0.149,13216,1970,11246,Andre lister,0
4625,Austevoll,0.077,2735,210,2525,Ap,509
4625,Austevoll,0.077,2735,210,2525,Frp,597
4625,Austevoll,0.077,2735,210,2525,H,1010
4625,Austevoll,0.077,2735,210,2525,KrF,188
4625,Austevoll,0.077,2735,210,2525,MDG,98
4625,Austevoll,0.077,2735,210,2525,R,0
4625,Austevoll,0.077,2735,210,2525,Sp,221
4625,Austevoll,0.077,2735,210,2525,SV,87
4625,Austevoll,0.077,2735,210,2525,V,25
4625,Austevoll,0.077,2735,210,2525,Pensjonistpartiet,0
4625,Austevoll,0.077,2735,210,2525,Felleslister,0
4625,Austevoll,0.077,2735,210,2525,Lokale lister,0
4625,Austevoll,0.077,2735,210,2525,Andre lister,0
4626,Øygarden,0.137,18102,2485,15617,Ap,3121
4626,Øygarden,0.137,18102,2485,15617,Frp,1830
4626,Øygarden,0.137,18102,2485,15617,H,3939
4626,Øygarden,0.137,18102,2485,15617,KrF,1556
4626,Øygarden,0.137,18102,2485,15617,MDG,649
4626,Øygarden,0.137,18102,2485,15617,R,326
4626,Øygarden,0.137,18102,2485,15617,Sp,1529
4626,Øygarden,0.137,18102,2485,15617,SV,937
4626,Øygarden,0.137,18102,2485,15617,V,573
4626,Øygarden,0.137,18102,2485,15617,Pensjonistpartiet,0
4626,Øygarden,0.137,18102,2485,15617,Felleslister,0
4626,Øygarden,0.137,18102,2485,15617,Lokale lister,1996
4626,Øygarden,0.137,18102,2485,15617,Andre lister,1646
4627,Askøy,0.153,14368,2200,12168,Ap,2170
4627,Askøy,0.153,14368,2200,12168,Frp,1737
4627,Askøy,0.153,14368,2200,12168,H,3090
4627,Askøy,0.153,14368,2200,12168,KrF,472
4627,Askøy,0.153,14368,2200,12168,MDG,605
4627,Askøy,0.153,14368,2200,12168,R,433
4627,Askøy,0.153,14368,2200,12168,Sp,732
4627,Askøy,0.153,14368,2200,12168,SV,820
4627,Askøy,0.153,14368,2200,12168,V,342
4627,Askøy,0.153,14368,2200,12168,Pensjonistpartiet,678
4627,Askøy,0.153,14368,2200,12168,Felleslister,0
4627,Askøy,0.153,14368,2200,12168,Lokale lister,2140
4627,Askøy,0.153,14368,2200,12168,Andre lister,1149
4628,Vaksdal,0.23,2250,517,1733,Ap,625
4628,Vaksdal,0.23,2250,517,1733,Frp,189
4628,Vaksdal,0.23,2250,517,1733,H,358
4628,Vaksdal,0.23,2250,517,1733,KrF,136
4628,Vaksdal,0.23,2250,517,1733,MDG,53
4628,Vaksdal,0.23,2250,517,1733,R,54
4628,Vaksdal,0.23,2250,517,1733,Sp,425
4628,Vaksdal,0.23,2250,517,1733,SV,410
4628,Vaksdal,0.23,2250,517,1733,V,0
4628,Vaksdal,0.23,2250,517,1733,Pensjonistpartiet,0
4628,Vaksdal,0.23,2250,517,1733,Felleslister,0
4628,Vaksdal,0.23,2250,517,1733,Lokale lister,0
4628,Vaksdal,0.23,2250,517,1733,Andre lister,0
4629,Modalen,0,208,0,208,Ap,0
4629,Modalen,0,208,0,208,Frp,0
4629,Modalen,0,208,0,208,H,0
4629,Modalen,0,208,0,208,KrF,0
4629,Modalen,0,208,0,208,MDG,0
4629,Modalen,0,208,0,208,R,0
4629,Modalen,0,208,0,208,Sp,0
4629,Modalen,0,208,0,208,SV,0
4629,Modalen,0,208,0,208,V,0
4629,Modalen,0,208,0,208,Pensjonistpartiet,0
4629,Modalen,0,208,0,208,Felleslister,0
4629,Modalen,0,208,0,208,Lokale lister,208
4629,Modalen,0,208,0,208,Andre lister,0
4630,Osterøy,0.16,4313,688,3625,Ap,604
4630,Osterøy,0.16,4313,688,3625,Frp,1077
4630,Osterøy,0.16,4313,688,3625,H,595
4630,Osterøy,0.16,4313,688,3625,KrF,480
4630,Osterøy,0.16,4313,688,3625,MDG,179
4630,Osterøy,0.16,4313,688,3625,R,0
4630,Osterøy,0.16,4313,688,3625,Sp,869
4630,Osterøy,0.16,4313,688,3625,SV,294
4630,Osterøy,0.16,4313,688,3625,V,215
4630,Osterøy,0.16,4313,688,3625,Pensjonistpartiet,0
4630,Osterøy,0.16,4313,688,3625,Felleslister,0
4630,Osterøy,0.16,4313,688,3625,Lokale lister,0
4630,Osterøy,0.16,4313,688,3625,Andre lister,0
4631,Alver,0.107,15531,1656,13875,Ap,2350
4631,Alver,0.107,15531,1656,13875,Frp,898
4631,Alver,0.107,15531,1656,13875,H,1906
4631,Alver,0.107,15531,1656,13875,KrF,2275
4631,Alver,0.107,15531,1656,13875,MDG,536
4631,Alver,0.107,15531,1656,13875,R,304
4631,Alver,0.107,15531,1656,13875,Sp,2872
4631,Alver,0.107,15531,1656,13875,SV,514
4631,Alver,0.107,15531,1656,13875,V,302
4631,Alver,0.107,15531,1656,13875,Pensjonistpartiet,0
4631,Alver,0.107,15531,1656,13875,Felleslister,0
4631,Alver,0.107,15531,1656,13875,Lokale lister,0
4631,Alver,0.107,15531,1656,13875,Andre lister,3574
4632,Austrheim,0.038,1426,54,1372,Ap,504
4632,Austrheim,0.038,1426,54,1372,Frp,0
4632,Austrheim,0.038,1426,54,1372,H,351
4632,Austrheim,0.038,1426,54,1372,KrF,211
4632,Austrheim,0.038,1426,54,1372,MDG,0
4632,Austrheim,0.038,1426,54,1372,R,0
4632,Austrheim,0.038,1426,54,1372,Sp,200
4632,Austrheim,0.038,1426,54,1372,SV,54
4632,Austrheim,0.038,1426,54,1372,V,0
4632,Austrheim,0.038,1426,54,1372,Pensjonistpartiet,0
4632,Austrheim,0.038,1426,54,1372,Felleslister,0
4632,Austrheim,0.038,1426,54,1372,Lokale lister,106
4632,Austrheim,0.038,1426,54,1372,Andre lister,0
4633,Fedje,0,356,0,356,Ap,128
4633,Fedje,0,356,0,356,Frp,76
4633,Fedje,0,356,0,356,H,152
4633,Fedje,0,356,0,356,KrF,0
4633,Fedje,0,356,0,356,MDG,0
4633,Fedje,0,356,0,356,R,0
4633,Fedje,0,356,0,356,Sp,0
4633,Fedje,0,356,0,356,SV,0
4633,Fedje,0,356,0,356,V,0
4633,Fedje,0,356,0,356,Pensjonistpartiet,0
4633,Fedje,0,356,0,356,Felleslister,0
4633,Fedje,0,356,0,356,Lokale lister,0
4633,Fedje,0,356,0,356,Andre lister,0
4634,Masfjorden,0.037,969,36,933,Ap,216
4634,Masfjorden,0.037,969,36,933,Frp,58
4634,Masfjorden,0.037,969,36,933,H,401
4634,Masfjorden,0.037,969,36,933,KrF,63
4634,Masfjorden,0.037,969,36,933,MDG,0
4634,Masfjorden,0.037,969,36,933,R,0
4634,Masfjorden,0.037,969,36,933,Sp,195
4634,Masfjorden,0.037,969,36,933,SV,0
4634,Masfjorden,0.037,969,36,933,V,36
4634,Masfjorden,0.037,969,36,933,Pensjonistpartiet,0
4634,Masfjorden,0.037,969,36,933,Felleslister,0
4634,Masfjorden,0.037,969,36,933,Lokale lister,0
4634,Masfjorden,0.037,969,36,933,Andre lister,0
4635,Gulen,0.036,1278,46,1232,Ap,202
4635,Gulen,0.036,1278,46,1232,Frp,0
4635,Gulen,0.036,1278,46,1232,H,372
4635,Gulen,0.036,1278,46,1232,KrF,76
4635,Gulen,0.036,1278,46,1232,MDG,0
4635,Gulen,0.036,1278,46,1232,R,0
4635,Gulen,0.036,1278,46,1232,Sp,582
4635,Gulen,0.036,1278,46,1232,SV,0
4635,Gulen,0.036,1278,46,1232,V,46
4635,Gulen,0.036,1278,46,1232,Pensjonistpartiet,0
4635,Gulen,0.036,1278,46,1232,Felleslister,0
4635,Gulen,0.036,1278,46,1232,Lokale lister,0
4635,Gulen,0.036,1278,46,1232,Andre lister,0
4636,Solund,0.043,439,19,420,Ap,72
4636,Solund,0.043,439,19,420,Frp,0
4636,Solund,0.043,439,19,420,H,122
4636,Solund,0.043,439,19,420,KrF,0
4636,Solund,0.043,439,19,420,MDG,0
4636,Solund,0.043,439,19,420,R,0
4636,Solund,0.043,439,19,420,Sp,226
4636,Solund,0.043,439,19,420,SV,19
4636,Solund,0.043,439,19,420,V,0
4636,Solund,0.043,439,19,420,Pensjonistpartiet,0
4636,Solund,0.043,439,19,420,Felleslister,0
4636,Solund,0.043,439,19,420,Lokale lister,0
4636,Solund,0.043,439,19,420,Andre lister,0
4637,Hyllestad,0,718,0,718,Ap,246
4637,Hyllestad,0,718,0,718,Frp,0
4637,Hyllestad,0,718,0,718,H,124
4637,Hyllestad,0,718,0,718,KrF,52
4637,Hyllestad,0,718,0,718,MDG,0
4637,Hyllestad,0,718,0,718,R,0
4637,Hyllestad,0,718,0,718,Sp,296
4637,Hyllestad,0,718,0,718,SV,0
4637,Hyllestad,0,718,0,718,V,0
4637,Hyllestad,0,718,0,718,Pensjonistpartiet,0
4637,Hyllestad,0,718,0,718,Felleslister,0
4637,Hyllestad,0,718,0,718,Lokale lister,0
4637,Hyllestad,0,718,0,718,Andre lister,0
4638,Høyanger,0.182,2217,404,1813,Ap,912
4638,Høyanger,0.182,2217,404,1813,Frp,0
4638,Høyanger,0.182,2217,404,1813,H,219
4638,Høyanger,0.182,2217,404,1813,KrF,0
4638,Høyanger,0.182,2217,404,1813,MDG,0
4638,Høyanger,0.182,2217,404,1813,R,278
4638,Høyanger,0.182,2217,404,1813,Sp,682
4638,Høyanger,0.182,2217,404,1813,SV,126
4638,Høyanger,0.182,2217,404,1813,V,0
4638,Høyanger,0.182,2217,404,1813,Pensjonistpartiet,0
4638,Høyanger,0.182,2217,404,1813,Felleslister,0
4638,Høyanger,0.182,2217,404,1813,Lokale lister,0
4638,Høyanger,0.182,2217,404,1813,Andre lister,0
4639,Vik,0.045,1441,65,1376,Ap,658
4639,Vik,0.045,1441,65,1376,Frp,0
4639,Vik,0.045,1441,65,1376,H,118
4639,Vik,0.045,1441,65,1376,KrF,0
4639,Vik,0.045,1441,65,1376,MDG,0
4639,Vik,0.045,1441,65,1376,R,0
4639,Vik,0.045,1441,65,1376,Sp,600
4639,Vik,0.045,1441,65,1376,SV,65
4639,Vik,0.045,1441,65,1376,V,0
4639,Vik,0.045,1441,65,1376,Pensjonistpartiet,0
4639,Vik,0.045,1441,65,1376,Felleslister,0
4639,Vik,0.045,1441,65,1376,Lokale lister,0
4639,Vik,0.045,1441,65,1376,Andre lister,0
4640,Sogndal,0.194,6299,1219,5080,Ap,1014
4640,Sogndal,0.194,6299,1219,5080,Frp,222
4640,Sogndal,0.194,6299,1219,5080,H,798
4640,Sogndal,0.194,6299,1219,5080,KrF,330
4640,Sogndal,0.194,6299,1219,5080,MDG,242
4640,Sogndal,0.194,6299,1219,5080,R,0
4640,Sogndal,0.194,6299,1219,5080,Sp,2716
4640,Sogndal,0.194,6299,1219,5080,SV,637
4640,Sogndal,0.194,6299,1219,5080,V,340
4640,Sogndal,0.194,6299,1219,5080,Pensjonistpartiet,0
4640,Sogndal,0.194,6299,1219,5080,Felleslister,0
4640,Sogndal,0.194,6299,1219,5080,Lokale lister,0
4640,Sogndal,0.194,6299,1219,5080,Andre lister,0
4641,Aurland,0.147,1023,150,873,Ap,266
4641,Aurland,0.147,1023,150,873,Frp,0
4641,Aurland,0.147,1023,150,873,H,154
4641,Aurland,0.147,1023,150,873,KrF,0
4641,Aurland,0.147,1023,150,873,MDG,96
4641,Aurland,0.147,1023,150,873,R,0
4641,Aurland,0.147,1023,150,873,Sp,453
4641,Aurland,0.147,1023,150,873,SV,18
4641,Aurland,0.147,1023,150,873,V,36
4641,Aurland,0.147,1023,150,873,Pensjonistpartiet,0
4641,Aurland,0.147,1023,150,873,Felleslister,0
4641,Aurland,0.147,1023,150,873,Lokale lister,0
4641,Aurland,0.147,1023,150,873,Andre lister,0
4642,Lærdal,0.125,1211,151,1060,Ap,593
4642,Lærdal,0.125,1211,151,1060,Frp,0
4642,Lærdal,0.125,1211,151,1060,H,124
4642,Lærdal,0.125,1211,151,1060,KrF,0
4642,Lærdal,0.125,1211,151,1060,MDG,0
4642,Lærdal,0.125,1211,151,1060,R,0
4642,Lærdal,0.125,1211,151,1060,Sp,343
4642,Lærdal,0.125,1211,151,1060,SV,151
4642,Lærdal,0.125,1211,151,1060,V,0
4642,Lærdal,0.125,1211,151,1060,Pensjonistpartiet,0
4642,Lærdal,0.125,1211,151,1060,Felleslister,0
4642,Lærdal,0.125,1211,151,1060,Lokale lister,0
4642,Lærdal,0.125,1211,151,1060,Andre lister,0
4643,Årdal,0.06,2886,174,2712,Ap,1540
4643,Årdal,0.06,2886,174,2712,Frp,0
4643,Årdal,0.06,2886,174,2712,H,144
4643,Årdal,0.06,2886,174,2712,KrF,0
4643,Årdal,0.06,2886,174,2712,MDG,0
4643,Årdal,0.06,2886,174,2712,R,174
4643,Årdal,0.06,2886,174,2712,Sp,1028
4643,Årdal,0.06,2886,174,2712,SV,0
4643,Årdal,0.06,2886,174,2712,V,0
4643,Årdal,0.06,2886,174,2712,Pensjonistpartiet,0
4643,Årdal,0.06,2886,174,2712,Felleslister,0
4643,Årdal,0.06,2886,174,2712,Lokale lister,0
4643,Årdal,0.06,2886,174,2712,Andre lister,0
4644,Luster,0.042,2978,124,2854,Ap,730
4644,Luster,0.042,2978,124,2854,Frp,127
4644,Luster,0.042,2978,124,2854,H,315
4644,Luster,0.042,2978,124,2854,KrF,154
4644,Luster,0.042,2978,124,2854,MDG,0
4644,Luster,0.042,2978,124,2854,R,0
4644,Luster,0.042,2978,124,2854,Sp,1528
4644,Luster,0.042,2978,124,2854,SV,0
4644,Luster,0.042,2978,124,2854,V,124
4644,Luster,0.042,2978,124,2854,Pensjonistpartiet,0
4644,Luster,0.042,2978,124,2854,Felleslister,0
4644,Luster,0.042,2978,124,2854,Lokale lister,0
4644,Luster,0.042,2978,124,2854,Andre lister,0
4645,Askvoll,0.266,1581,421,1160,Ap,193
4645,Askvoll,0.266,1581,421,1160,Frp,0
4645,Askvoll,0.266,1581,421,1160,H,519
4645,Askvoll,0.266,1581,421,1160,KrF,0
4645,Askvoll,0.266,1581,421,1160,MDG,0
4645,Askvoll,0.266,1581,421,1160,R,0
4645,Askvoll,0.266,1581,421,1160,Sp,448
4645,Askvoll,0.266,1581,421,1160,SV,126
4645,Askvoll,0.266,1581,421,1160,V,295
4645,Askvoll,0.266,1581,421,1160,Pensjonistpartiet,0
4645,Askvoll,0.266,1581,421,1160,Felleslister,0
4645,Askvoll,0.266,1581,421,1160,Lokale lister,0
4645,Askvoll,0.266,1581,421,1160,Andre lister,0
4646,Fjaler,0.383,1460,559,901,Ap,266
4646,Fjaler,0.383,1460,559,901,Frp,44
4646,Fjaler,0.383,1460,559,901,H,109
4646,Fjaler,0.383,1460,559,901,KrF,32
4646,Fjaler,0.383,1460,559,901,MDG,145
4646,Fjaler,0.383,1460,559,901,R,0
4646,Fjaler,0.383,1460,559,901,Sp,450
4646,Fjaler,0.383,1460,559,901,SV,116
4646,Fjaler,0.383,1460,559,901,V,298
4646,Fjaler,0.383,1460,559,901,Pensjonistpartiet,0
4646,Fjaler,0.383,1460,559,901,Felleslister,0
4646,Fjaler,0.383,1460,559,901,Lokale lister,0
4646,Fjaler,0.383,1460,559,901,Andre lister,0
4647,Sunnfjord,0.204,11144,2270,8874,Ap,2783
4647,Sunnfjord,0.204,11144,2270,8874,Frp,289
4647,Sunnfjord,0.204,11144,2270,8874,H,2372
4647,Sunnfjord,0.204,11144,2270,8874,KrF,400
4647,Sunnfjord,0.204,11144,2270,8874,MDG,517
4647,Sunnfjord,0.204,11144,2270,8874,R,306
4647,Sunnfjord,0.204,11144,2270,8874,Sp,2930
4647,Sunnfjord,0.204,11144,2270,8874,SV,1002
4647,Sunnfjord,0.204,11144,2270,8874,V,445
4647,Sunnfjord,0.204,11144,2270,8874,Pensjonistpartiet,0
4647,Sunnfjord,0.204,11144,2270,8874,Felleslister,0
4647,Sunnfjord,0.204,11144,2270,8874,Lokale lister,0
4647,Sunnfjord,0.204,11144,2270,8874,Andre lister,100
4648,Bremanger,0.264,2005,530,1475,Ap,600
4648,Bremanger,0.264,2005,530,1475,Frp,0
4648,Bremanger,0.264,2005,530,1475,H,304
4648,Bremanger,0.264,2005,530,1475,KrF,57
4648,Bremanger,0.264,2005,530,1475,MDG,0
4648,Bremanger,0.264,2005,530,1475,R,0
4648,Bremanger,0.264,2005,530,1475,Sp,514
4648,Bremanger,0.264,2005,530,1475,SV,115
4648,Bremanger,0.264,2005,530,1475,V,415
4648,Bremanger,0.264,2005,530,1475,Pensjonistpartiet,0
4648,Bremanger,0.264,2005,530,1475,Felleslister,0
4648,Bremanger,0.264,2005,530,1475,Lokale lister,0
4648,Bremanger,0.264,2005,530,1475,Andre lister,0
4649,Stad,0.414,5040,2088,2952,Ap,552
4649,Stad,0.414,5040,2088,2952,Frp,410
4649,Stad,0.414,5040,2088,2952,H,332
4649,Stad,0.414,5040,2088,2952,KrF,265
4649,Stad,0.414,5040,2088,2952,MDG,0
4649,Stad,0.414,5040,2088,2952,R,0
4649,Stad,0.414,5040,2088,2952,Sp,1393
4649,Stad,0.414,5040,2088,2952,SV,266
4649,Stad,0.414,5040,2088,2952,V,1822
4649,Stad,0.414,5040,2088,2952,Pensjonistpartiet,0
4649,Stad,0.414,5040,2088,2952,Felleslister,0
4649,Stad,0.414,5040,2088,2952,Lokale lister,0
4649,Stad,0.414,5040,2088,2952,Andre lister,0
4650,Gloppen,0.134,3210,431,2779,Ap,369
4650,Gloppen,0.134,3210,431,2779,Frp,0
4650,Gloppen,0.134,3210,431,2779,H,295
4650,Gloppen,0.134,3210,431,2779,KrF,414
4650,Gloppen,0.134,3210,431,2779,MDG,187
4650,Gloppen,0.134,3210,431,2779,R,0
4650,Gloppen,0.134,3210,431,2779,Sp,1563
4650,Gloppen,0.134,3210,431,2779,SV,161
4650,Gloppen,0.134,3210,431,2779,V,83
4650,Gloppen,0.134,3210,431,2779,Pensjonistpartiet,0
4650,Gloppen,0.134,3210,431,2779,Felleslister,0
4650,Gloppen,0.134,3210,431,2779,Lokale lister,138
4650,Gloppen,0.134,3210,431,2779,Andre lister,0
4651,Stryn,0.112,3445,385,3060,Ap,504
4651,Stryn,0.112,3445,385,3060,Frp,103
4651,Stryn,0.112,3445,385,3060,H,1081
4651,Stryn,0.112,3445,385,3060,KrF,165
4651,Stryn,0.112,3445,385,3060,MDG,0
4651,Stryn,0.112,3445,385,3060,R,84
4651,Stryn,0.112,3445,385,3060,Sp,1170
4651,Stryn,0.112,3445,385,3060,SV,66
4651,Stryn,0.112,3445,385,3060,V,235
4651,Stryn,0.112,3445,385,3060,Pensjonistpartiet,0
4651,Stryn,0.112,3445,385,3060,Felleslister,0
4651,Stryn,0.112,3445,385,3060,Lokale lister,0
4651,Stryn,0.112,3445,385,3060,Andre lister,37
1505,Kristiansund,0.188,11343,2137,9206,Ap,4108
1505,Kristiansund,0.188,11343,2137,9206,Frp,499
1505,Kristiansund,0.188,11343,2137,9206,H,563
1505,Kristiansund,0.188,11343,2137,9206,KrF,138
1505,Kristiansund,0.188,11343,2137,9206,MDG,526
1505,Kristiansund,0.188,11343,2137,9206,R,899
1505,Kristiansund,0.188,11343,2137,9206,Sp,1980
1505,Kristiansund,0.188,11343,2137,9206,SV,290
1505,Kristiansund,0.188,11343,2137,9206,V,422
1505,Kristiansund,0.188,11343,2137,9206,Pensjonistpartiet,0
1505,Kristiansund,0.188,11343,2137,9206,Felleslister,0
1505,Kristiansund,0.188,11343,2137,9206,Lokale lister,1881
1505,Kristiansund,0.188,11343,2137,9206,Andre lister,37
1506,Molde,0.266,15565,4135,11430,Ap,2108
1506,Molde,0.266,15565,4135,11430,Frp,1827
1506,Molde,0.266,15565,4135,11430,H,4053
1506,Molde,0.266,15565,4135,11430,KrF,762
1506,Molde,0.266,15565,4135,11430,MDG,1333
1506,Molde,0.266,15565,4135,11430,R,318
1506,Molde,0.266,15565,4135,11430,Sp,2516
1506,Molde,0.266,15565,4135,11430,SV,1971
1506,Molde,0.266,15565,4135,11430,V,513
1506,Molde,0.266,15565,4135,11430,Pensjonistpartiet,0
1506,Molde,0.266,15565,4135,11430,Felleslister,0
1506,Molde,0.266,15565,4135,11430,Lokale lister,0
1506,Molde,0.266,15565,4135,11430,Andre lister,164
1507,Ålesund,0.117,30658,3591,27067,Ap,6254
1507,Ålesund,0.117,30658,3591,27067,Frp,5341
1507,Ålesund,0.117,30658,3591,27067,H,5975
1507,Ålesund,0.117,30658,3591,27067,KrF,1808
1507,Ålesund,0.117,30658,3591,27067,MDG,1439
1507,Ålesund,0.117,30658,3591,27067,R,552
1507,Ålesund,0.117,30658,3591,27067,Sp,3938
1507,Ålesund,0.117,30658,3591,27067,SV,970
1507,Ålesund,0.117,30658,3591,27067,V,630
1507,Ålesund,0.117,30658,3591,27067,Pensjonistpartiet,690
1507,Ålesund,0.117,30658,3591,27067,Felleslister,0
1507,Ålesund,0.117,30658,3591,27067,Lokale lister,2500
1507,Ålesund,0.117,30658,3591,27067,Andre lister,561
1511,Vanylven,0.214,1740,373,1367,Ap,276
1511,Vanylven,0.214,1740,373,1367,Frp,211
1511,Vanylven,0.214,1740,373,1367,H,219
1511,Vanylven,0.214,1740,373,1367,KrF,177
1511,Vanylven,0.214,1740,373,1367,MDG,0
1511,Vanylven,0.214,1740,373,1367,R,0
1511,Vanylven,0.214,1740,373,1367,Sp,287
1511,Vanylven,0.214,1740,373,1367,SV,0
1511,Vanylven,0.214,1740,373,1367,V,373
1511,Vanylven,0.214,1740,373,1367,Pensjonistpartiet,0
1511,Vanylven,0.214,1740,373,1367,Felleslister,0
1511,Vanylven,0.214,1740,373,1367,Lokale lister,0
1511,Vanylven,0.214,1740,373,1367,Andre lister,197
1514,Sande (Møre og Romsdal),0,1291,0,1291,Ap,262
1514,Sande (Møre og Romsdal),0,1291,0,1291,Frp,157
1514,Sande (Møre og Romsdal),0,1291,0,1291,H,468
1514,Sande (Møre og Romsdal),0,1291,0,1291,KrF,0
1514,Sande (Møre og Romsdal),0,1291,0,1291,MDG,0
1514,Sande (Møre og Romsdal),0,1291,0,1291,R,0
1514,Sande (Møre og Romsdal),0,1291,0,1291,Sp,269
1514,Sande (Møre og Romsdal),0,1291,0,1291,SV,0
1514,Sande (Møre og Romsdal),0,1291,0,1291,V,0
1514,Sande (Møre og Romsdal),0,1291,0,1291,Pensjonistpartiet,0
1514,Sande (Møre og Romsdal),0,1291,0,1291,Felleslister,0
1514,Sande (Møre og Romsdal),0,1291,0,1291,Lokale lister,135
1514,Sande (Møre og Romsdal),0,1291,0,1291,Andre lister,0
1515,Herøy (Møre og Romsdal),0,4241,0,4241,Ap,881
1515,Herøy (Møre og Romsdal),0,4241,0,4241,Frp,398
1515,Herøy (Møre og Romsdal),0,4241,0,4241,H,1248
1515,Herøy (Møre og Romsdal),0,4241,0,4241,KrF,702
1515,Herøy (Møre og Romsdal),0,4241,0,4241,MDG,0
1515,Herøy (Møre og Romsdal),0,4241,0,4241,R,0
1515,Herøy (Møre og Romsdal),0,4241,0,4241,Sp,402
1515,Herøy (Møre og Romsdal),0,4241,0,4241,SV,0
1515,Herøy (Møre og Romsdal),0,4241,0,4241,V,0
1515,Herøy (Møre og Romsdal),0,4241,0,4241,Pensjonistpartiet,0
1515,Herøy (Møre og Romsdal),0,4241,0,4241,Felleslister,0
1515,Herøy (Møre og Romsdal),0,4241,0,4241,Lokale lister,0
1515,Herøy (Møre og Romsdal),0,4241,0,4241,Andre lister,610
1516,Ulstein,0.11,4172,461,3711,Ap,842
1516,Ulstein,0.11,4172,461,3711,Frp,1027
1516,Ulstein,0.11,4172,461,3711,H,765
1516,Ulstein,0.11,4172,461,3711,KrF,431
1516,Ulstein,0.11,4172,461,3711,MDG,0
1516,Ulstein,0.11,4172,461,3711,R,0
1516,Ulstein,0.11,4172,461,3711,Sp,567
1516,Ulstein,0.11,4172,461,3711,SV,174
1516,Ulstein,0.11,4172,461,3711,V,287
1516,Ulstein,0.11,4172,461,3711,Pensjonistpartiet,0
1516,Ulstein,0.11,4172,461,3711,Felleslister,0
1516,Ulstein,0.11,4172,461,3711,Lokale lister,0
1516,Ulstein,0.11,4172,461,3711,Andre lister,79
1517,Hareid,0.122,2482,302,2180,Ap,393
1517,Hareid,0.122,2482,302,2180,Frp,777
1517,Hareid,0.122,2482,302,2180,H,240
1517,Hareid,0.122,2482,302,2180,KrF,147
1517,Hareid,0.122,2482,302,2180,MDG,0
1517,Hareid,0.122,2482,302,2180,R,0
1517,Hareid,0.122,2482,302,2180,Sp,0
1517,Hareid,0.122,2482,302,2180,SV,0
1517,Hareid,0.122,2482,302,2180,V,302
1517,Hareid,0.122,2482,302,2180,Pensjonistpartiet,0
1517,Hareid,0.122,2482,302,2180,Felleslister,0
1517,Hareid,0.122,2482,302,2180,Lokale lister,623
1517,Hareid,0.122,2482,302,2180,Andre lister,0
1520,Ørsta,0.137,5331,732,4599,Ap,565
1520,Ørsta,0.137,5331,732,4599,Frp,778
1520,Ørsta,0.137,5331,732,4599,H,469
1520,Ørsta,0.137,5331,732,4599,KrF,224
1520,Ørsta,0.137,5331,732,4599,MDG,173
1520,Ørsta,0.137,5331,732,4599,R,0
1520,Ørsta,0.137,5331,732,4599,Sp,2563
1520,Ørsta,0.137,5331,732,4599,SV,398
1520,Ørsta,0.137,5331,732,4599,V,161
1520,Ørsta,0.137,5331,732,4599,Pensjonistpartiet,0
1520,Ørsta,0.137,5331,732,4599,Felleslister,0
1520,Ørsta,0.137,5331,732,4599,Lokale lister,0
1520,Ørsta,0.137,5331,732,4599,Andre lister,0
1525,Stranda,0.05,2264,114,2150,Ap,232
1525,Stranda,0.05,2264,114,2150,Frp,476
1525,Stranda,0.05,2264,114,2150,H,254
1525,Stranda,0.05,2264,114,2150,KrF,133
